Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"562.19211","Escherichia coli strain 1283",,562,"Complete","1283",,,,"MLST.Escherichia_coli_1.10,MLST.Escherichia_coli_2.2",,,,"2017-09-18T00:00:00Z",,"PRJNA402083","SAMN07618124","GCA_002310735.1",,"CP023371,CP023372,CP023374,CP023373,CP023375,CP023376",,"The Roslin Institute",,"PacBio","20x","De-novo v. Celera Assembler 8.5",1,5,6,4920052,50.75,5103,5032,,"urinary tract infections","isolated from urinary tract infections in dogs","2002","United Kingdom","United Kingdom: Scotland, Edinburgh",,,,,,"Dog, Canis lupus familiaris",,,,,,,,,,,,,,,,,,,"Objectives: To determine the plasmid architecture and context of resistance genes in multi-drug resistant (MDR) Escherichia coli strains isolated from urinary tract infections in dogs.Single-molecule real-time (SMRT) sequencing were applied to assemble the complete genomes of E. coli strains associated with clinical urinary tract infections, which were either phenotypically MDR or drug susceptible.Results: This revealed that multiple distinct families of plasmids were associated with building an MDR phenotype. Plasmid-mediated AmpC (CMY-2) beta-lactamase resistance was associated with a clonal group of IncI1 plasmids that has remained stable in isolates collected up to a decade apart. Other plasmids, in particular those with an IncF replicon type, contained other resistance gene markers, so that the emergence of these MDR strains was driven by the accumulation of multiple plasmids, up to 5 replicons in specific cases.Conclusions: This study indicates that vulnerable patients, often with complex clinical histories provide a setting leading to the emergence of MDR E. coli strains in clonally distinct commensal backgrounds. While it is known that horizontally-transferred resistance supplements pathogenic strains of E. coli such as ST131, our study demonstrates that the selection of an MDR phenotype in commensal E. coli strains can result in opportunistic infections in vulnerable patient populations. These strains provide a reservoir for the onward transfer of resistance alleles into more typically pathogenic strains and provide opportunities for the coalition of resistance and virulence determinants on plasmids as evidenced by the IncF replicons characterised in this study.","sample_type:whole organism",99.9,99.3,99.3,0.4,,"Good","2017-09-29T00:35:16.434Z","2017-09-29T00:35:16.434Z"
"562.20504","Escherichia coli strain MRY15-131",,562,"Complete","MRY15-131",,,,"MLST.Escherichia_coli_1.457,MLST.Escherichia_coli_2.594",,,,"2017-04-07T00:00:00Z","28424528","PRJDB5007","SAMD00056132","GCA_002357875.1",,"AP017620,AP017621,AP017622",,"Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases",,"MiSeq; PacBio RSII","200x","HGAP Assembly v. 3.0; Celera Assembler v.",3,,3,5219955,50.31,5159,4886,,,,"2013","Japan","Japan",,,,,,"Cow, Bos taurus",,,,,,,,,"Negative",,"Yes",,,,,"Aerobic",,,"Three isolates of Escherichia coli with mcr-1 gene positive IncI2 plasmid were sequenced using Illumina MiSeq and PacBio RSII.",,99.6,98.7,100,0.4,,"Good","2017-11-23T02:30:21.822Z","2017-11-23T02:30:21.822Z"
"562.20505","Escherichia coli strain 20Ec-P-124",,562,"Complete","20Ec-P-124",,,,"MLST.Escherichia_coli_1.117",,,,"2017-04-07T00:00:00Z","28424528","PRJDB5007","SAMD00056130","GCA_002357915.1",,"AP017610,AP017611,AP017612,AP017613,AP017614,AP017615,AP017616",,"Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases",,"MiSeq; PacBio RSII","200x","HGAP Assembly v. 3.0; Celera Assembler v.",7,,7,5379699,50.58,5418,5076,,,,"2008","Japan","Japan",,,,,,"Pig, Sus scrofa",,,,,,,,,"Negative",,"Yes",,,,,"Aerobic",,,"Three isolates of Escherichia coli with mcr-1 gene positive IncI2 plasmid were sequenced using Illumina MiSeq and PacBio RSII.",,99.7,98.2,99.6,,,"Good","2017-11-23T02:29:40.576Z","2017-11-23T02:29:40.576Z"
"562.20506","Escherichia coli strain MRY15-117",,562,"Complete","MRY15-117",,,,"MLST.Escherichia_coli_1.457,MLST.Escherichia_coli_2.594",,,,"2017-04-07T00:00:00Z","28424528","PRJDB5007","SAMD00056131","GCA_002357895.1",,"AP017617,AP017618,AP017619",,"Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases",,"MiSeq; PacBio RSII","200x","HGAP Assembly v. 3.0; Celera Assembler v.",3,,3,5295071,50.24,5224,4941,,,,"2012","Japan","Japan",,,,,,"Cow, Bos taurus",,,,,,,,,"Negative",,"Yes",,,,,"Aerobic",,,"Three isolates of Escherichia coli with mcr-1 gene positive IncI2 plasmid were sequenced using Illumina MiSeq and PacBio RSII.",,99.6,98.7,100,0.4,,"Good","2017-11-23T02:29:51.411Z","2017-11-23T02:29:51.411Z"
"562.25385","Escherichia coli strain SC516",,562,"Complete","SC516",,,,"MLST.Escherichia_coli_1.48,MLST.Escherichia_coli_2.37",,,,"2017-12-06T00:00:00Z",,"PRJNA420050","SAMN08104834","GCA_002812545.1",,"CP025048",,"Sichuan university",,"PacBio","300.0x","HGAP v. 2.0",1,,1,4792402,50.76,4897,4797,,"liver",,"12-Jan-2015","China","China: Sichuan",,,,,,"Chicken, Gallus gallus",,,"colibacillosis",,,,,,,,,,,,,,,,"We want to obtain the complete genome sequence of E. coli co-producing MCR-1 and NDM-1","collected_by:Yongqiang Yang",99.9,98.7,100,1.1,,"Good","2018-01-01T04:06:31.875Z","2018-01-01T04:06:31.875Z"
"562.28679","Escherichia coli strain RM14721",,562,"Complete","RM14721",,,,"MLST.Escherichia_coli_1.48",,,,"2018-03-21T00:00:00Z",,"PRJNA341281","SAMN08581173","GCA_003013205.1",,"CP027105,CP027106",,"USDA",,"PacBio","387.55x","Hgap v. 3",1,1,2,4726450,50.882988,4954,4870,,"feces",,"08-Jun-2011",,,,,,,,"Dog, Canis lupus familiaris",,,,,,,,,,,,,,,,,,,"Comparative genomics of shiga toxin producing Enterobacter Cloacae with Shiga toxin producing Escherichia coli","sample_type:feces",100,99.6,100,,,"Good","2018-05-26T07:41:40.505Z","2018-05-26T07:41:40.505Z"
"562.28992","Escherichia coli strain 104",,562,"Complete","104",,,,"MLST.Escherichia_coli_1.117,MLST.Escherichia_coli_2.48",,,,"2018-05-06T00:00:00Z",,"PRJNA453925","SAMN08993917","GCA_003095635.1",,"CP029164",,"Zhejiang University School of Medicine",,"PacBio","50.0x","HGAP v. MAY-2017",1,,1,4971313,50.779945,5108,5013,,"chicken","isolated from sick chicken in Liaoning,China","2011-12-20","China","China:Liaoning",,,,,,"Chicken, Gallus gallus",,,,,,,,,,,,,,,,,,,"The Escherichia coli strain 104 was isolated from sick chicken in Liaoning,China.","collected_by:Youjun Feng",100,99,100,,,"Good","2018-05-30T16:19:09.104Z","2018-05-30T16:19:09.104Z"
"562.29027","Escherichia coli strain RM14715",,562,"Complete","RM14715",,,,"MLST.Escherichia_coli_1.1877,MLST.Escherichia_coli_2.557",,,,"2018-04-06T00:00:00Z",,"PRJNA341281","SAMN08581174","GCA_003044015.1",,"CP027104",,"USDA",,"PacBio","130.51x","Hgap v. 3",1,,1,4825089,50.63799,5237,4947,,"feces",,"08-Jun-2011",,,,,,,,"Dog, Canis lupus familiaris",,,,,,,,,,,,,,,,,,,"Comparative genomics of shiga toxin producing Enterobacter Cloacae with Shiga toxin producing Escherichia coli;many frameshifted proteins","sample_type:feces",99.8,96.4,100,3.2,,"Good","2018-05-30T21:30:04.936Z","2018-05-30T21:30:04.936Z"
"562.29028","Escherichia coli strain RM14723",,562,"Complete","RM14723",,,,"MLST.Escherichia_coli_1.35,MLST.Escherichia_coli_2.557",,,,"2018-04-06T00:00:00Z",,"PRJNA341281","SAMN08581175","GCA_003043915.1",,"CP027103",,"USDA",,"pacBio","108.7x","Hgap v. 3",1,,1,4754025,50.62083,4979,4826,,"feces",,"08-Jun-2011",,,,,,,,"Dog, Canis lupus familiaris",,,,,,,,,,,,,,,,,,,"Comparative genomics of shiga toxin producing Enterobacter Cloacae with Shiga toxin producing Escherichia coli","sample_type:feces",99.8,98.4,100,1.6,,"Good","2018-05-30T21:30:40.521Z","2018-05-30T21:30:40.521Z"
"562.30339","Escherichia coli strain RM10466",,562,"Complete","RM10466","O113",,"STEC","MLST.Escherichia_coli_1.2484",,,,"2018-05-30T00:00:00Z",,"PRJNA438708","SAMN08724662","GCA_003176855.1",,"CP028381,CP028382,CP028383",,"United States Department of Agriculture, Agricultural Research Service",,"PacBio; Illumina MiSeq","217.0x","HGAP v.3 as available in the SMRT",1,2,3,5272885,50.798054,5550,5458,,"feces",,"Nov-2009","United States","USA: Salinas, California",,,,,,"Cow, Bos taurus",,,,,,,,,,,,,,,,,,,"The rise in foodborne-related outbreaks of non O157 shiga-toxin producing E. coli (STECs) emphasizes the importance of developing improved methods to rapidly detect and characterize STECs. The major serovars of STEC associated with illness have been O26, O111, O103, O121, O45, and O145, accounting for 25-50% of human illness caused by STECs and, in some cases, severe illness comparable to illness caused by E. coli O157:H7. Sequencing of STECs from the agriculturally important region of the California central coast will address the diversity of genomic content and physiology of STECs compared to E. coli O157.","collected_by:USDA ARS PSM",99.9,99.4,100,,,"Good","2018-07-15T20:35:49.505Z","2018-07-15T20:35:49.505Z"
"562.30390","Escherichia coli strain 51008369SK1",,562,"Complete","51008369SK1",,,,"MLST.Escherichia_coli_1.167,MLST.Escherichia_coli_2.2",,,,"2018-06-18T00:00:00Z",,"PRJNA475214","SAMN09381942","GCA_003254065.1",,"CP029973,CP029974,CP029975,CP029976,CP029977,CP029978",,"University of Zurich",,"PacBio","400.0x","Celera Assembler v. CANU",1,5,6,5227855,50.696125,5544,5376,,"wound liquid",,"2018","Switzerland","Switzerland:Zurich",,,,,,"Dog, Canis lupus familiaris",,,"wounded",,,,,,,,,,,,,,,,"Escherichia coli 51008369SK1 wound isolate from dog with multi-resitances","collected_by:Veterinairy bacteriology",100,98,100,1.5,,"Good","2018-07-16T08:01:44.238Z","2018-07-16T08:01:44.238Z"
"562.30433","Escherichia coli strain RM9131",,562,"Complete","RM9131","O111",,"STEC","MLST.Escherichia_coli_1.16,MLST.Escherichia_coli_2.480",,,,"2018-07-05T00:00:00Z",,"PRJNA448153","SAMN08822959","GCA_003288295.1",,"CP028429,CP028430,CP028431",,"United States Department of Agriculture, Agricultural Research Service",,"PacBio; Illumina MiSeq","200.0x","HGAP v. 3; Geneious Reference Assembly v.",1,2,3,5432691,50.50418,5863,5650,,"feces",,"2009-05","United States","USA: Salinas, California",,,,,,"Cow, Bos taurus",,,,,,,,,,,,,,,,,,,"The rise in foodborne-related outbreaks of non O157 shiga-toxin producing E. coli (STECs) emphasizes the importance of developing improved methods to rapidly detect and characterize STECs. O111 is a major serovars of STEC associated with foodborne infection and, in some cases, severe illness comparable to illness caused by E. coli O157:H7. Sequencing of STECs from the agriculturally important region of the California central coast will address the diversity of genomic content and physiology of STECs compared to E. coli O157.","collected_by:USDA ARS PSM",100,98.4,100,0.4,,"Good","2018-07-16T11:40:35.595Z","2018-07-16T11:40:35.595Z"
"562.33779","Escherichia coli strain cq9",,562,"Complete","cq9",,,,"MLST.Escherichia_coli_1.88,MLST.Escherichia_coli_2.66",,,,"2018-08-18T00:00:00Z",,"PRJNA480178","SAMN09630238","GCA_003402955.1",,"CP031546,CP031547,CP031548,CP031549,CP031550",,"National Center for Food Safety Risk Assessment",,"PacBio RSII","200.0x","SPAdes v. 3.12",1,4,5,5905147,50.344402,6394,6158,,"feces",,"2012-07-01","China","China:Chongqing",,,,,,"Pig, Sus scrofa",,,,,,,,,,,,,,,,,,,"test","sample_type:cell culture",99.6,98.2,100,1.1,,"Good","2018-09-30T21:15:32.112Z","2018-09-30T21:15:32.112Z"
"562.33783","Escherichia coli strain UK_Dog_Liverpool",,562,"Complete","UK_Dog_Liverpool",,,,"MLST.Escherichia_coli_1.410,MLST.Escherichia_coli_2.471","genotype:ST410",,,"2018-08-22T00:00:00Z",,"PRJNA473397","SAMN09829654","GCA_003413625.1",,"CP031653,CP031654,CP031655,CP031656,CP031657,CP031658",,"University of Oxford",,"Oxford Nanopore MiniION; Illumina HiSeq","169.0x","Unicycler v. v4.1",1,5,6,5114849,50.62824,5338,5240,,"foreleg infected wound",,"2016-12-06","United Kingdom","United Kingdom: Greater London",,,,,,"Dog, Canis lupus familiaris",,,"foot lacerations, dog bite wounds and urinary tract infections",,,,,,,,,,,,,,,,"Carbapenemase-producing Enterobacteriaceae in companion animals in the UK remain rare, and surveillance of CPE in veterinary diagnostics is limited. This study undertook a point prevalence survey of carbapenem resistance in Gram-negative organisms in companion animals from 34 veterinary practices across the UK, and generated a complete genome assembly for the single CPE identified, an NDM-5-harbouring E. coli.","collected_by:Axiom Veterinary Laboratories Ltd, Newton Abbott, UK",99.3,98.2,100,0.4,,"Good","2018-10-01T00:18:05.950Z","2018-10-01T00:18:05.950Z"
"562.34087","Escherichia coli strain ECCWS199",,562,"Complete","ECCWS199",,,,"MLST.Escherichia_coli_1.48",,,,"2018-09-17T00:00:00Z",,"PRJNA490024","SAMN10023797","GCA_003571765.1",,"CP032237,CP032238,CP032239",,"Zhejiang Academy of Agricultural Sciences",,"PacBio RSII","194.0x","Celera Assembler v. Mar-2018",1,2,3,5059364,50.751873,5266,5185,,"stool","isolated from farm","2017-08","China","China:Zhejiang",,,,,,"Chicken, Gallus gallus",,,,,,,,,,,,,,,,,,,"Multiple drug-resistant E. coli strain isolated from farm.","sample_type:cell culture",99.9,98.1,100,2.6,,"Good","2018-10-03T15:01:35.449Z","2018-10-03T15:01:35.449Z"
"562.36250","Escherichia coli strain ECCHD184",,562,"Complete","ECCHD184",,,,"MLST.Escherichia_coli_1.7139,MLST.Escherichia_coli_2.2",,,,"2018-10-31T00:00:00Z",,"PRJNA490022","SAMN10023796","GCA_003703795.1",,"CP033250,CP033251,CP033252",,"Zhejiang Academy of Agricultural Sciences",,"PacBio RSII","188.0x","Celera Assembler v. Mar-2018",1,2,3,5058292,50.701363,5146,4895,,"stool","isolated from farm","2017-08","China","China:Zhejiang",,,,,,"Chicken, Gallus gallus",,,,,,,,,,,,,,,,,,,"Multiple drug-resistant E. coli strain isolated from farm.","sample_type:cell culture",100,99,,,,"Good","2018-11-29T08:27:53.011Z","2018-11-29T08:27:53.011Z"
"562.45433","Escherichia coli strain FORC_082",,562,"Complete","FORC_082",,,,"MLST.Escherichia_coli_1.93,MLST.Escherichia_coli_2.83",,,,"2019-02-04T00:00:00Z",,"PRJNA432486","SAMN08450093","GCA_004135855.1",,"CP026641,CP026642,CP026643,CP026644",,"Food-borne Pathogen Omics Research Center, FORC",,"PacBio",,"PacBio SMRT Analysis v. v2.3.0",1,3,4,5145695,50.37998,5466,5457,,"chicken meat","isolated from chicken in South Korea","2017-06-02",,"South Korea",,,,,,"Chicken, Gallus gallus",,,,,,,,,,,,,,,,,,,"Escherichia coli FORC_082 Complete genome sequencing.Escherichia coli is one of the well-known food-borne pathogen. It was isolated from chicken in South Korea.","collected_by:Seoul National University",99.6,97.1,,,,"Good","2019-07-14T13:15:21.042Z","2019-07-14T13:15:21.042Z"
